Position;Crossing;Finishing;Volleys;Dribbling;BallControl;Agility;Interceptions
2;29;35;48;45;60;55;66
2;45;35;46;45;55;38;67
2;77;26;62;67;69;67;68
2;51;29;24;22;48;68;77
2;53;28;54;47;62;51;72
2;59;42;38;48;61;75;70
2;56;35;51;49;59;63;69
2;49;23;23;22;52;65;77
2;23;20;23;40;62;56;69
2;44;52;31;41;52;59;67
2;35;22;22;48;59;55;70
2;35;31;40;32;62;31;67
2;61;36;43;57;62;61;65
2;50;34;41;41;61;58;77
2;73;55;55;66;71;51;69
2;57;25;35;40;58;58;70
2;43;22;24;39;52;78;64
2;39;26;40;30;54;70;67
2;36;42;39;52;58;53;64
2;59;35;35;50;56;36;57
2;42;13;23;40;46;59;67
2;39;20;30;28;43;46;69
2;45;27;40;56;67;68;68
2;32;38;28;41;61;51;66
2;32;28;25;24;60;31;74
2;35;37;21;41;63;57;71
2;63;32;34;58;62;68;69
2;43;34;29;44;54;59;70
2;58;41;37;53;56;63;66
2;62;32;35;39;58;35;68
2;66;30;48;70;68;59;70
2;42;31;33;53;60;56;70
2;58;29;38;55;61;66;70
2;57;48;44;63;66;66;73
2;48;39;50;47;52;44;65
2;29;16;30;24;40;53;70
2;32;20;26;29;54;32;66
2;26;30;38;39;54;44;77
2;63;38;25;58;66;63;71
2;31;33;22;45;55;54;68
2;43;34;42;51;55;55;64
2;28;19;28;46;64;56;65
2;33;30;29;46;60;41;66
2;72;29;42;66;69;64;70
2;29;20;28;40;54;55;70
2;24;36;21;38;49;56;68
2;55;32;33;48;59;57;63
2;53;36;31;55;70;66;72
2;25;25;23;38;52;45;75
2;58;28;29;45;53;51;69
2;61;33;34;55;65;53;68
2;40;41;35;60;66;59;67
2;56;21;24;56;59;63;63
2;46;38;23;39;58;58;68
2;38;44;52;51;59;71;76
2;29;22;24;56;66;51;68
2;63;37;35;48;61;48;69
2;53;43;48;62;56;57;62
2;55;41;25;48;47;62;72
2;61;23;32;53;56;63;66
2;59;30;36;55;61;61;68
2;42;42;31;63;65;63;68
2;72;46;34;63;65;64;70
2;22;17;27;29;29;45;62
2;61;30;29;50;59;60;69
2;33;23;31;44;43;36;65
2;36;25;27;37;48;54;66
2;56;33;32;62;57;79;71
2;58;38;39;51;56;55;69
2;30;28;27;39;54;32;66
2;29;45;28;37;48;46;65
2;27;25;29;41;56;50;72
2;47;38;18;35;44;33;69
2;28;25;31;37;59;45;58
2;34;22;30;37;48;31;72
2;36;32;30;34;51;49;69
2;28;23;28;42;50;31;71
2;48;19;21;50;53;64;70
2;44;25;27;51;60;33;64
2;41;30;33;58;55;44;61
2;40;29;31;50;57;64;67
2;58;44;49;56;68;66;64
2;28;37;24;36;41;63;65
2;41;22;26;40;45;31;65
2;36;33;39;48;59;54;71
2;58;31;36;44;55;58;62
2;29;25;37;58;59;40;70
2;32;23;23;35;48;60;72
2;41;30;37;46;57;60;64
2;54;48;49;59;63;66;69
2;61;29;63;54;62;61;73
2;25;30;29;28;29;30;56
2;40;42;41;40;55;69;58
2;32;34;24;42;62;58;58
2;65;34;26;56;64;58;63
2;49;25;39;52;66;54;61
2;48;24;22;23;33;44;73
2;49;24;30;40;59;60;65
2;35;23;29;45;52;50;69
2;57;52;49;44;51;45;55
2;59;24;35;61;63;53;65
2;41;25;24;62;63;34;71
2;25;13;12;43;47;70;67
2;56;30;12;33;53;60;62
2;49;23;29;52;55;77;69
2;22;17;30;34;53;47;69
2;35;33;34;31;45;60;67
2;46;50;40;55;60;57;58
2;23;25;24;28;48;33;67
2;67;33;28;57;58;54;63
2;43;40;32;45;53;39;68
2;27;27;29;29;60;43;67
2;32;31;38;44;54;42;66
2;39;26;34;45;62;40;66
2;68;33;24;55;65;59;68
2;49;45;46;54;58;59;65
2;56;33;49;54;61;62;62
2;65;42;48;58;56;64;66
2;58;48;47;32;52;70;61
2;54;47;37;48;57;41;65
2;63;31;39;62;58;61;65
2;20;35;28;43;50;33;73
2;56;17;22;30;54;38;65
2;57;20;25;50;60;50;70
2;31;31;32;41;49;43;69
2;35;18;23;45;56;38;66
2;75;49;42;42;67;34;72
2;36;26;23;36;59;56;67
2;28;19;24;31;48;52;72
2;56;34;37;50;59;59;70
2;24;14;27;25;60;44;65
2;40;40;34;46;67;48;66
2;52;30;17;59;65;46;69
2;51;32;46;53;61;36;65
2;49;28;39;44;50;46;71
2;64;20;32;63;65;66;65
2;55;35;45;56;60;55;66
2;29;21;35;35;52;49;62
2;23;31;25;36;50;61;67
2;47;50;46;39;55;69;65
2;30;23;22;49;55;37;61
2;50;44;38;50;57;38;63
2;30;25;25;34;50;37;65
2;38;16;16;62;64;72;62
2;37;21;27;41;53;33;63
2;33;21;36;47;49;47;65
2;33;39;42;33;52;47;69
2;27;25;28;40;58;47;67
2;35;22;22;36;49;58;66
2;37;39;40;51;54;58;64
2;29;27;31;35;47;45;69
2;44;37;31;51;60;64;63
2;34;37;29;37;44;30;65
2;39;24;23;43;51;53;53
2;65;49;42;60;59;58;65
2;65;26;31;57;57;47;68
2;45;32;37;57;63;32;64
2;55;34;32;57;59;69;57
2;50;28;19;54;56;45;64
2;41;68;31;32;62;48;64
2;33;55;50;60;66;65;55
2;38;31;26;34;51;52;68
2;55;33;32;58;57;70;65
2;30;21;31;39;49;34;60
2;38;35;40;63;59;74;68
2;25;19;22;33;58;65;66
2;21;45;26;45;55;39;66
2;32;29;41;52;47;45;65
2;57;22;27;36;53;58;66
2;26;41;26;38;47;45;68
2;47;18;18;34;53;65;68
2;32;24;27;43;49;73;62
2;34;23;34;51;56;47;72
2;50;32;42;52;57;48;60
2;39;37;35;45;50;49;62
2;57;35;36;55;60;76;74
2;65;42;45;55;66;69;63
2;33;25;25;31;40;70;66
2;28;23;28;31;41;75;71
2;62;29;27;43;60;56;68
2;51;39;49;55;56;50;62
2;47;30;31;22;52;29;64
2;61;30;36;49;54;46;68
2;23;20;29;45;52;61;63
2;40;21;28;49;55;53;68
2;36;30;17;46;51;61;64
2;30;24;26;38;55;44;66
2;29;38;36;50;59;59;61
2;46;45;43;53;63;56;67
2;28;22;24;50;50;29;56
2;38;18;35;41;54;54;65
2;47;34;31;45;48;49;66
2;56;23;31;52;55;49;66
2;46;23;28;49;56;53;62
2;37;27;30;46;55;58;62
2;21;10;12;31;51;30;61
2;47;27;30;54;51;54;67
2;32;24;38;39;49;64;66
2;47;37;28;49;52;65;66
2;44;27;29;67;53;50;56
2;49;35;45;49;58;54;59
2;51;21;14;36;56;37;68
2;23;15;15;28;34;53;64
2;34;31;35;43;54;58;61
2;25;17;29;25;35;39;65
2;31;17;40;30;48;71;65
2;30;30;20;31;43;48;68
2;54;17;28;54;63;45;67
2;32;31;47;43;52;38;64
2;47;21;40;44;52;62;60
2;29;19;24;45;55;35;65
2;55;51;48;61;66;59;66
2;27;20;17;35;42;46;62
2;22;20;29;31;41;56;64
2;47;42;27;44;50;71;59
2;30;23;19;46;61;53;62
2;25;21;27;41;50;44;63
2;48;26;17;57;59;61;67
2;26;19;21;25;45;57;65
2;40;35;36;36;53;34;62
2;54;26;37;41;52;38;62
2;47;26;28;47;55;42;62
2;32;38;26;36;44;52;59
2;40;24;33;55;59;54;65
2;57;35;32;55;60;60;61
2;42;25;39;53;57;79;61
2;65;50;58;67;68;61;65
2;38;27;30;43;60;53;61
2;38;24;26;35;48;52;66
2;43;32;41;40;50;58;57
2;21;39;29;38;45;56;69
2;56;20;17;45;59;56;66
2;65;59;71;64;67;66;68
2;35;32;24;32;49;55;62
2;31;50;47;51;56;35;69
2;55;39;40;47;48;56;63
2;32;25;19;32;52;50;67
2;53;51;53;57;59;55;61
2;24;21;29;31;44;63;66
2;67;30;45;60;62;67;60
2;43;19;30;47;58;63;64
2;43;21;27;26;56;60;65
2;47;32;41;47;55;71;71
2;36;29;32;41;49;57;62
2;41;30;36;37;50;43;64
2;17;30;46;42;50;32;64
2;34;33;37;48;62;56;65
2;54;31;29;45;49;32;62
2;62;52;44;62;61;66;64
2;56;16;26;51;59;64;63
2;56;22;30;53;53;57;63
2;37;12;13;27;47;64;61
2;28;21;26;26;30;42;63
2;55;49;50;57;58;57;64
2;27;25;29;34;51;43;57
2;60;43;40;55;59;67;69
2;34;19;18;32;50;63;58
2;31;17;26;39;45;50;64
2;33;46;43;24;49;27;63
2;51;32;29;52;55;45;63
2;60;49;63;73;75;63;64
2;54;41;33;54;69;64;65
2;36;39;41;29;44;52;66
2;42;22;19;57;52;39;64
2;28;43;49;45;53;65;66
2;33;19;34;25;45;45;61
2;32;15;33;33;45;60;63
2;41;29;43;41;57;63;62
2;32;24;24;36;45;48;61
2;41;33;52;35;52;54;60
2;18;22;15;34;43;75;58
2;43;35;42;45;46;60;63
2;37;30;21;60;54;59;60
2;64;39;38;56;59;63;61
2;31;18;28;32;50;43;64
2;55;31;43;56;64;58;60
2;36;35;29;45;57;60;61
2;34;26;29;32;37;53;63
2;65;59;34;46;65;64;62
2;42;28;24;47;52;64;60
2;30;27;16;34;51;56;63
2;65;26;34;57;64;71;64
2;56;30;26;53;63;66;64
2;70;35;26;40;63;64;60
2;52;23;17;48;54;52;64
2;50;19;24;47;57;64;61
2;35;40;29;30;56;46;63
2;48;48;47;57;61;66;60
2;59;35;31;51;60;57;62
2;33;35;32;43;51;49;62
2;43;39;51;58;59;60;61
2;26;26;31;41;45;64;57
2;21;24;20;39;50;57;56
2;42;22;29;43;57;49;64
2;47;36;25;53;51;53;62
2;28;18;20;42;38;47;58
2;31;32;26;40;48;56;63
2;32;31;34;36;31;41;64
2;54;40;52;47;62;30;65
2;40;30;23;39;58;67;59
2;27;22;24;28;43;49;60
2;50;19;29;42;47;58;60
2;31;38;31;49;53;49;61
2;41;21;29;38;45;48;48
2;63;33;48;57;60;73;69
2;35;36;35;42;47;59;62
2;61;29;31;59;58;78;59
2;37;33;28;39;43;44;60
2;48;25;34;42;55;62;54
2;25;17;22;41;52;37;67
2;24;22;27;38;50;67;58
2;41;20;26;52;56;53;61
2;52;31;28;41;53;67;62
2;29;18;23;26;45;54;56
2;24;18;30;53;60;59;52
2;46;56;51;57;61;73;63
2;53;62;43;52;65;59;56
2;25;32;13;35;44;49;63
2;29;18;28;27;46;48;64
2;57;24;29;37;58;58;63
2;68;34;20;46;51;66;64
2;25;24;28;44;48;47;59
2;43;23;33;48;53;60;62
2;65;26;23;58;57;68;62
2;15;15;12;27;34;58;64
2;29;18;17;40;43;62;59
2;25;14;27;30;44;34;53
2;23;19;17;30;41;50;69
2;24;24;27;27;44;43;57
2;30;35;21;37;44;37;64
2;29;22;27;32;50;42;62
2;58;42;37;59;53;79;60
2;29;22;24;58;55;51;62
2;28;24;32;38;51;40;63
2;56;19;24;38;45;52;57
2;46;33;23;47;53;36;63
2;48;28;43;38;41;41;55
2;39;33;23;32;48;31;62
2;35;15;18;38;45;64;53
2;22;25;20;55;58;58;54
2;29;17;27;27;44;34;64
2;41;24;29;37;50;65;60
2;24;24;26;34;59;55;61
2;30;16;24;55;65;63;58
2;33;28;29;34;39;44;61
2;47;29;31;40;53;51;62
2;64;41;34;62;64;63;58
2;53;37;43;50;53;60;60
2;67;59;42;66;63;64;62
2;38;22;28;50;58;30;60
2;62;32;30;58;59;60;58
2;23;16;16;36;45;79;57
2;55;32;24;43;47;56;64
2;48;22;22;33;51;49;56
2;33;24;26;32;47;49;65
2;32;32;25;45;51;58;56
2;22;18;25;36;49;71;56
2;41;22;27;44;37;56;57
2;59;43;38;59;59;76;53
2;45;37;36;50;51;53;60
2;23;16;26;59;58;62;56
2;37;32;38;44;61;65;50
2;29;28;34;54;55;62;58
2;63;50;47;60;62;59;61
2;24;16;25;23;39;49;55
2;42;45;28;38;46;53;53
2;23;23;24;40;37;41;59
2;28;18;22;30;52;43;62
2;28;23;25;27;42;59;60
2;45;33;36;42;52;57;59
2;43;29;26;46;46;59;45
2;33;25;23;44;48;47;61
2;28;24;28;22;30;51;60
2;60;31;30;55;51;65;66
2;48;39;32;45;51;59;56
2;19;30;28;22;38;49;56
2;34;13;16;35;45;45;58
2;60;55;42;63;61;33;54
2;34;28;34;48;43;59;64
2;56;19;37;54;60;51;57
2;23;21;26;29;48;47;54
2;44;29;42;37;56;56;56
2;47;34;33;54;56;77;56
2;43;33;34;32;47;47;56
2;61;37;37;53;57;68;46
2;41;48;39;60;57;73;43
2;51;21;26;22;55;52;57
2;42;24;28;24;52;58;52
2;47;29;26;51;50;58;60
2;45;35;44;46;47;56;55
2;47;30;38;52;45;76;58
2;45;31;26;49;54;57;57
2;41;36;41;44;47;65;63
2;30;23;24;32;45;37;48
2;43;23;31;32;42;58;48
2;32;25;24;28;40;37;58
2;27;24;29;20;50;31;52
2;23;24;23;30;39;55;58
2;24;12;30;25;26;38;58
2;37;22;30;43;46;67;54
2;53;37;35;60;57;61;54
2;22;24;24;27;30;51;52
2;27;21;28;29;56;50;57
2;24;22;25;28;38;38;58
2;28;19;23;25;34;42;49
2;28;52;49;50;53;64;40
2;30;16;23;26;30;36;52
2;28;21;29;25;32;43;52
2;45;23;25;32;39;40;52
2;30;23;23;26;32;46;51
1;88;76;82;81;90;70;82
1;84;76;82;89;94;92;50
1;78;79;79;86;87;76;72
1;72;60;64;90;88;87;84
1;84;73;84;83;85;77;70
1;69;83;79;83;85;76;74
1;69;71;77;78;84;78;80
1;73;62;76;88;89;81;78
1;79;76;77;80;82;77;70
1;72;63;68;86;84;91;75
1;74;76;63;78;84;86;45
1;70;72;63;82;83;79;75
1;74;50;65;78;81;83;87
1;75;86;84;87;86;82;21
1;73;74;81;86;87;69;54
1;67;72;66;73;77;73;85
1;74;68;62;85;85;82;76
1;75;65;77;82;81;66;72
1;75;61;74;73;80;65;75
1;55;37;36;76;77;64;80
1;80;69;61;72;80;70;70
1;77;67;70;78;80;71;82
1;85;71;72;84;86;72;61
1;69;63;64;86;84;90;39
1;52;68;67;72;74;67;72
1;63;77;82;72;80;67;67
1;60;54;53;72;78;73;82
1;65;75;59;78;79;65;69
1;46;36;41;71;73;78;78
1;72;55;68;81;82;71;72
1;70;77;85;78;79;71;75
1;59;42;40;65;77;59;76
1;78;73;58;77;80;68;74
1;79;77;69;80;79;80;40
1;65;60;42;62;75;66;79
1;59;54;54;70;75;73;78
1;68;50;60;74;76;68;76
1;76;61;69;78;79;74;67
1;74;77;64;78;78;80;76
1;69;68;65;74;77;69;77
1;78;78;76;79;81;76;65
1;72;68;64;78;81;74;76
1;75;70;75;77;78;68;69
1;71;33;47;71;80;74;72
1;53;48;55;71;75;73;82
1;64;62;43;72;79;54;78
1;48;38;42;60;75;38;77
1;57;66;48;67;77;62;75
1;73;69;55;74;80;67;54
1;67;60;66;74;79;61;70
1;67;48;44;73;78;67;73
1;74;72;70;77;76;83;45
1;68;65;68;75;77;74;67
1;50;50;45;75;73;70;74
1;53;65;50;68;73;62;77
1;74;65;63;76;76;65;65
1;69;60;66;80;81;84;41
1;55;40;48;59;71;78;79
1;68;70;68;75;75;68;71
1;68;64;50;71;73;66;75
1;76;65;69;77;79;82;67
1;70;68;66;70;78;76;68
1;82;75;82;76;77;64;52
1;69;67;61;76;79;78;45
1;67;70;68;75;74;78;43
1;66;69;64;73;74;87;40
1;59;41;47;59;72;54;78
1;74;57;67;73;78;75;73
1;69;48;44;64;70;81;78
1;64;65;42;76;78;73;69
1;62;44;53;64;72;53;75
1;73;50;58;71;74;73;79
1;65;59;55;76;75;73;74
1;65;61;60;70;75;62;73
1;63;48;25;63;70;56;73
1;69;68;66;83;76;78;26
1;52;43;26;62;72;63;83
1;68;63;55;67;77;59;66
1;62;51;55;64;67;66;79
1;70;70;68;72;78;70;73
1;67;67;66;73;75;57;69
1;65;63;51;75;77;88;63
1;62;51;28;81;79;72;64
1;68;65;62;77;77;85;74
1;74;66;60;65;72;79;67
1;46;56;54;67;69;75;70
1;45;55;41;71;77;73;68
1;73;63;68;73;72;80;61
1;55;70;41;71;72;65;75
1;75;66;62;74;75;71;48
1;67;53;59;72;76;73;73
1;77;64;67;72;72;68;50
1;56;52;49;74;75;67;74
1;70;69;64;73;77;75;65
1;64;62;59;77;76;85;19
1;69;65;58;74;76;62;68
1;75;68;59;76;76;78;51
1;64;59;50;76;70;78;74
1;64;58;54;75;84;75;50
1;68;55;59;67;73;60;67
1;64;68;47;75;75;81;60
1;71;68;61;73;74;70;66
1;56;52;42;62;64;61;75
1;64;69;52;73;70;72;69
1;65;66;52;73;73;82;57
1;57;64;52;62;67;59;73
1;65;64;61;72;75;72;74
1;67;54;44;75;76;80;68
1;67;64;62;70;73;74;69
1;75;63;68;73;74;53;57
1;73;59;67;74;73;79;70
1;65;54;53;72;71;74;67
1;70;63;61;75;74;70;66
1;73;64;73;72;78;78;60
1;53;58;63;68;72;54;69
1;68;52;54;68;73;64;70
1;66;69;57;72;74;80;29
1;65;62;45;70;69;75;65
1;69;52;59;72;73;61;68
1;61;52;59;67;76;63;68
1;50;59;58;69;73;68;73
1;66;51;45;67;71;68;68
1;63;62;66;75;73;79;37
1;67;57;60;72;76;59;65
1;59;58;51;66;70;71;73
1;69;62;47;71;72;83;58
1;68;50;62;74;75;61;72
1;73;66;69;75;76;69;43
1;45;45;49;57;66;83;80
1;77;70;80;73;75;70;59
1;76;59;56;70;74;55;55
1;52;60;58;69;70;65;75
1;68;56;48;76;75;85;51
1;70;60;51;68;69;56;70
1;59;55;55;72;74;83;67
1;54;59;54;71;69;77;71
1;71;63;52;68;69;81;67
1;63;52;61;70;71;90;70
1;55;44;44;64;68;70;72
1;67;56;64;69;71;69;66
1;69;66;63;68;68;80;48
1;44;42;45;59;66;61;74
1;66;71;55;76;74;78;16
1;65;73;48;77;74;77;35
1;72;65;58;71;71;83;71
1;72;60;65;71;72;85;72
1;49;57;31;59;73;69;72
1;67;53;42;72;69;73;64
1;58;68;62;73;75;86;51
1;65;67;38;68;69;76;53
1;68;58;57;71;74;76;57
1;60;61;43;73;72;84;57
1;68;51;43;70;73;78;63
1;67;68;64;72;72;88;72
1;57;51;58;70;73;73;58
1;67;54;63;64;71;69;71
1;68;48;57;67;74;69;70
1;65;65;59;71;73;74;48
1;66;61;63;72;73;72;58
1;54;62;68;66;71;76;66
1;54;58;62;68;74;82;42
1;55;48;37;64;69;62;74
1;72;64;74;72;75;62;54
1;62;70;69;71;70;74;68
1;59;47;54;66;70;71;70
1;58;41;48;71;73;69;62
1;68;73;68;72;74;83;44
1;64;65;54;71;69;77;76
1;59;65;32;68;71;59;66
1;70;31;42;72;73;77;73
1;53;56;40;69;75;79;56
1;69;68;70;70;75;70;61
1;66;55;68;70;68;71;74
1;48;45;37;65;67;83;70
1;72;59;72;64;66;81;69
1;60;65;60;76;70;78;29
1;63;58;74;65;65;68;70
1;63;53;61;66;67;69;70
1;75;63;64;63;71;63;63
1;59;59;67;71;73;70;57
1;68;51;51;71;70;81;72
1;52;48;32;67;72;70;72
1;55;43;53;61;63;74;73
1;62;64;56;68;72;71;69
1;74;50;50;62;70;61;65
1;42;32;32;61;69;60;66
1;60;61;66;65;70;59;62
1;70;64;71;67;68;71;63
1;48;43;42;63;65;74;69
1;58;58;44;67;70;66;79
1;66;62;51;77;71;74;52
1;58;61;55;67;68;72;60
1;65;45;40;65;66;62;65
1;68;59;65;65;70;74;63
1;67;55;59;67;70;75;67
1;68;60;55;67;69;80;58
1;58;56;49;74;73;82;55
1;65;54;30;67;70;65;70
1;53;57;59;65;73;93;62
1;61;58;67;67;64;78;63
1;68;50;65;66;71;63;67
1;68;52;46;60;66;65;71
1;58;53;50;67;70;86;54
1;65;62;68;68;68;66;64
1;64;61;59;64;66;67;63
1;68;58;52;63;64;69;61
1;59;56;52;75;76;76;34
1;43;43;46;59;64;72;65
1;62;63;61;62;65;77;65
1;59;54;56;68;71;64;54
1;62;65;59;68;70;73;52
1;66;55;57;68;65;71;65
1;47;66;44;71;75;60;31
1;37;55;54;60;68;64;74
1;60;63;51;67;68;73;70
1;50;53;30;64;70;68;72
1;68;64;62;68;67;73;39
1;65;65;57;70;69;72;57
1;67;59;54;67;68;71;66
1;58;43;57;49;70;74;68
1;58;48;48;60;65;67;66
1;60;48;51;60;69;80;65
1;55;66;63;63;66;74;64
1;58;53;53;70;73;67;58
1;63;51;50;65;66;76;64
1;57;50;43;64;66;69;64
1;69;60;69;68;67;77;64
1;60;46;53;66;71;59;56
1;61;58;45;67;67;77;47
1;47;46;48;58;63;67;67
1;65;43;49;67;71;68;60
1;57;53;39;46;57;58;66
1;38;24;35;38;56;58;65
1;70;30;30;62;64;54;62
1;55;48;38;64;67;84;62
1;73;64;56;66;71;61;57
1;55;54;41;62;65;65;70
1;59;55;45;65;69;72;39
1;60;52;45;66;68;81;57
1;60;61;54;72;68;76;23
1;42;49;36;59;63;64;70
1;57;59;53;66;66;71;56
1;55;63;60;66;65;73;55
1;56;46;42;63;63;71;69
1;59;67;68;71;73;90;44
1;61;53;67;66;68;68;62
1;63;60;52;66;70;77;61
1;73;59;67;69;72;74;52
1;61;72;61;68;70;74;33
1;50;52;49;66;67;64;68
1;43;43;33;55;64;64;68
1;64;58;44;69;69;76;52
1;49;51;36;61;67;58;67
1;56;55;50;68;74;79;58
1;69;59;49;58;67;62;52
1;51;54;57;64;64;77;63
1;60;67;58;73;71;92;27
1;64;56;50;63;68;73;56
1;66;63;48;68;67;78;57
1;35;49;47;52;65;69;74
1;62;60;36;65;68;73;64
1;59;60;59;65;65;76;46
1;64;57;47;67;68;71;64
1;65;61;29;58;64;61;71
1;67;58;47;61;64;75;62
1;64;65;56;68;67;69;31
1;61;62;58;65;66;57;65
1;46;53;53;59;64;69;69
1;30;41;50;53;53;46;67
1;43;63;45;65;68;62;64
1;60;29;32;64;67;69;66
1;57;58;45;67;73;86;35
1;62;55;51;64;68;60;64
1;55;54;41;68;68;74;56
1;57;42;50;57;63;72;62
1;62;51;51;65;54;82;57
1;64;59;62;60;66;72;58
1;53;55;40;68;69;81;51
1;54;58;47;56;67;58;66
1;52;44;41;52;61;59;65
1;56;58;59;63;63;62;70
1;47;42;51;65;68;43;59
1;65;62;53;66;67;64;53
1;57;62;64;66;65;87;51
1;60;60;64;61;64;73;46
1;62;62;36;69;66;82;54
1;65;27;31;56;54;74;65
1;70;56;61;60;64;64;59
1;63;45;60;68;66;59;44
1;57;47;56;64;65;66;69
1;52;48;58;72;71;92;59
1;50;48;40;65;68;75;57
1;57;41;39;55;62;71;63
1;64;59;61;65;70;70;55
1;62;63;62;65;66;84;32
1;62;56;48;58;56;74;65
1;44;42;34;65;71;67;60
1;59;63;52;65;69;64;63
1;62;62;64;67;61;72;64
1;55;61;68;65;69;52;44
1;57;48;38;60;64;72;50
1;65;56;60;68;71;83;50
1;67;49;48;61;65;88;63
1;62;52;43;60;65;70;62
1;49;53;32;57;64;59;66
1;50;69;39;59;62;74;37
1;66;35;61;62;68;69;64
1;61;54;44;60;62;63;65
1;67;57;53;65;66;70;53
1;50;31;31;44;64;59;64
1;70;56;44;68;67;72;57
1;44;67;58;65;69;73;43
1;63;42;46;64;68;59;62
1;54;65;60;62;66;62;56
1;50;45;31;49;57;60;59
1;61;56;43;67;65;62;55
1;49;44;38;66;62;72;64
1;68;61;45;69;67;67;27
1;48;51;50;61;62;68;65
1;56;60;56;68;66;73;56
1;55;52;37;63;68;82;59
1;62;59;55;61;64;66;61
1;44;33;25;42;52;52;64
1;60;45;41;58;63;73;49
1;54;52;41;57;66;54;65
1;44;58;46;56;63;65;66
1;52;40;49;64;67;60;46
1;60;55;50;65;64;80;55
1;59;48;53;66;72;65;51
1;66;55;63;63;63;74;64
1;46;64;47;62;64;68;53
1;30;58;51;64;67;77;56
1;62;58;67;55;65;55;57
1;68;50;48;63;65;78;58
1;45;51;40;67;65;77;50
1;63;52;50;54;62;66;55
1;64;55;40;57;59;63;66
1;43;40;31;56;61;54;54
1;66;61;52;67;66;68;51
1;53;46;39;62;63;70;57
1;56;45;40;58;68;70;49
1;65;58;68;60;62;75;60
1;55;56;56;52;54;59;60
1;40;37;50;63;66;68;61
1;56;40;46;57;63;65;67
1;37;40;25;49;61;77;72
1;45;34;28;49;62;65;74
1;54;41;24;63;69;79;45
1;40;49;33;58;59;58;59
1;47;49;48;67;62;69;30
1;47;58;50;63;65;64;44
1;48;29;31;60;62;43;64
1;57;55;53;58;60;66;58
1;64;55;54;57;60;64;52
1;44;28;42;58;64;72;46
1;43;42;33;60;63;74;47
1;51;42;49;57;66;79;55
1;56;42;36;52;60;74;60
1;50;47;48;60;60;67;60
1;40;39;41;53;57;56;54
1;55;45;45;49;61;91;60
1;58;45;53;58;64;58;47
1;58;42;30;58;63;74;61
1;57;57;46;62;61;76;23
1;46;43;41;58;62;63;54
1;39;32;32;62;60;73;59
1;50;48;42;59;58;71;50
1;59;42;42;60;64;66;44
1;47;42;48;63;62;70;40
1;55;53;39;62;61;80;37
1;50;45;41;60;62;73;50
1;45;49;39;54;62;60;63
1;48;48;48;57;58;90;56
1;40;42;42;57;61;56;47
1;42;33;46;57;59;60;74
1;41;40;49;60;64;60;47
1;52;53;38;50;57;70;55
1;50;55;50;60;56;77;44
1;47;34;36;54;62;79;49
1;46;45;45;65;60;66;27
1;60;54;50;63;62;78;49
1;44;39;35;50;54;50;43
1;35;29;25;51;59;59;63
1;50;48;34;52;53;33;57
1;45;45;31;60;57;65;54
1;46;44;37;59;60;76;48
1;48;45;32;56;57;60;49
1;40;49;40;53;57;65;52
1;48;50;41;56;57;78;48
1;44;56;32;60;56;62;37
1;42;56;34;55;53;75;36
1;37;35;32;51;57;62;41
1;45;48;44;53;51;56;44
1;37;34;27;40;43;63;45
2;68;65;56;79;80;82;92
2;64;81;75;82;84;69;81
2;72;33;31;59;76;69;84
2;63;62;59;77;78;78;87
2;75;52;64;86;88;84;78
2;72;69;47;78;84;82;74
2;72;69;65;81;83;74;81
2;71;49;50;70;80;49;71
2;78;64;68;75;82;80;74
2;50;50;66;74;75;67;84
2;61;65;63;80;78;67;74
2;70;69;57;78;81;75;77
2;63;42;51;58;80;72;85
2;69;65;55;82;82;70;75
2;62;59;62;70;76;62;80
2;62;56;56;73;76;73;81
2;60;61;46;76;79;70;82
2;79;72;74;75;81;62;62
2;62;75;72;71;77;64;77
2;67;65;70;74;77;62;76
2;69;74;55;78;77;71;78
2;78;60;77;82;82;74;60
2;70;70;67;75;78;65;68
2;65;65;70;75;79;74;71
2;51;65;47;75;75;69;82
2;58;54;58;66;75;74;76
2;71;68;64;80;76;80;59
2;61;73;54;72;75;71;64
2;60;60;42;73;75;60;75
2;64;68;52;75;73;86;75
2;69;60;65;72;74;74;77
2;77;67;70;79;79;79;57
2;75;61;70;78;80;76;60
2;66;67;65;79;75;63;64
2;69;61;67;74;76;66;68
2;70;69;67;74;75;66;75
2;77;59;49;59;76;76;69
2;48;58;76;67;76;61;75
2;76;61;70;71;75;67;65
2;59;67;63;68;73;57;76
2;64;67;49;77;75;79;50
2;66;62;60;76;77;91;63
2;62;56;51;70;72;58;74
2;33;34;28;74;77;69;69
2;61;59;41;71;66;57;72
2;63;49;54;68;72;62;75
2;61;59;41;64;66;61;71
2;63;53;39;73;76;75;57
2;74;59;48;64;75;68;64
2;71;54;53;68;71;69;70
2;45;46;45;71;75;60;68
2;68;38;49;59;66;73;64
2;43;32;33;57;69;71;72
2;69;53;53;62;71;59;74
2;72;59;71;73;77;82;64
2;74;72;54;72;80;67;74
2;57;64;56;63;72;77;73
2;73;56;74;71;77;91;57
2;74;50;61;72;73;83;62
2;62;55;68;68;77;71;71
2;74;51;45;66;72;64;73
2;62;41;34;52;55;66;74
2;55;46;49;61;67;62;74
2;56;45;21;68;59;51;73
2;67;55;44;63;71;73;71
2;76;30;39;67;70;60;68
2;60;59;56;72;75;67;68
2;71;55;59;72;67;77;72
